pair_id,partition,peak_id,match_bin_index,match_bin_low_kev,positive_label,positive_source,positive_hdf5,positive_row,positive_event_id,positive_energy_kev,positive_qc_status,negative_label,negative_source,negative_hdf5,negative_row,negative_event_id,negative_energy_kev,negative_qc_status,source_weight
ba356_train_00016991,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,22018,47322,357.28277587890625,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_192054_thr10_1.h5,57959,77356,357.1964416503906,WARN,1.0
ba356_train_00016992,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,61208,64976,354.4128112792969,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_142656_thr10_1.h5,94562,97438,354.41656494140625,PASS,1.0
ba356_train_00016993,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,28820,53585,357.2164001464844,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_122929_thr10_1.h5,66674,70915,357.3340759277344,WARN,1.0
ba356_train_00016994,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,3304,3380,356.1336669921875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_224804_thr10_1.h5,45604,48767,356.17333984375,PASS,1.0
ba356_train_00016995,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,36376,77968,357.2254638671875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_212339_thr10_1.h5,84125,89795,357.3291931152344,WARN,1.0
ba356_train_00016996,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,85279,87336,356.4518127441406,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_193106_thr10_1.h5,49323,66693,356.4217834472656,WARN,1.0
ba356_train_00016997,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,19682,36651,356.3896789550781,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120853_thr10_1.h5,16259,19437,356.0797424316406,PASS,1.0
ba356_train_00016998,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,19977,39192,356.7607727050781,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_204528_thr10_1.h5,33011,39827,356.88616943359375,PASS,1.0
ba356_train_00016999,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,50432,98549,356.3047790527344,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_122929_thr10_1.h5,64482,68585,356.4562072753906,WARN,1.0
ba356_train_00017000,train,ba133_356kev,715,357.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,26162,27743,357.5606689453125,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205741_thr10_1.h5,28501,30499,357.5866394042969,WARN,1.0
ba356_train_00017001,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,47241,48387,354.666259765625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_115211_thr10_1.h5,50951,62827,354.9959411621094,PASS,1.0
ba356_train_00017002,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,14055,30197,354.1648864746094,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,26188,35015,354.19189453125,WARN,1.0
ba356_train_00017003,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,12302,27484,356.9260559082031,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_202859_thr10_1.h5,55653,67003,356.500244140625,WARN,1.0
ba356_train_00017004,train,ba133_356kev,715,357.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,36676,38738,357.6324157714844,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,44562,58179,357.5171203613281,PASS,1.0
ba356_train_00017005,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,95273,97548,354.029296875,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,83596,85915,354.2558898925781,WARN,1.0
ba356_train_00017006,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,7475,7857,355.2665710449219,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,89165,91654,355.4047546386719,WARN,1.0
ba356_train_00017007,train,ba133_356kev,715,357.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,32783,33547,357.6439514160156,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,66756,87281,357.6709899902344,PASS,1.0
ba356_train_00017008,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,18410,34241,354.6517639160156,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_141804_thr10_1.h5,83410,85943,354.6882019042969,WARN,1.0
ba356_train_00017009,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,29337,31122,354.4858703613281,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_223655_thr10_1.h5,18826,20159,354.3269958496094,WARN,1.0
ba356_train_00017010,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,28910,31107,353.85040283203125,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_112023_thr10_1.h5,17391,20872,353.912353515625,PASS,1.0
ba356_train_00017011,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,68111,72342,356.3647155761719,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205741_thr10_1.h5,19475,20822,356.15740966796875,WARN,1.0
ba356_train_00017012,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,48894,51835,355.5857238769531,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_203714_thr10_1.h5,58593,70028,355.71746826171875,PASS,1.0
ba356_train_00017013,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,6578,13009,355.742919921875,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_111211_thr10_1.h5,45808,55117,355.5213928222656,PASS,1.0
ba356_train_00017014,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,32499,72545,357.2007751464844,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_184819_thr10_1.h5,68692,72278,357.2304382324219,PASS,1.0
ba356_train_00017015,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,34254,36172,355.8848876953125,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_173120_thr10_1.h5,15238,16015,355.8166198730469,PASS,1.0
ba356_train_00017016,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,33148,70939,355.3611755371094,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_174057_thr10_1.h5,41229,43361,355.3155517578125,PASS,1.0
ba356_train_00017017,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,43657,44692,354.1802978515625,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_140032_thr10_1.h5,88063,90767,354.1078186035156,WARN,1.0
ba356_train_00017018,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,75414,79559,356.1980285644531,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,79171,81593,356.3695373535156,WARN,1.0
ba356_train_00017019,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,48789,52464,355.4389343261719,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_141804_thr10_1.h5,86345,88958,355.3153076171875,WARN,1.0
ba356_train_00017020,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,23883,51235,354.19732666015625,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,65771,86347,354.3418273925781,WARN,1.0
ba356_train_00017021,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,36503,37359,355.8151550292969,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_175035_thr10_1.h5,27938,29453,355.5122375488281,PASS,1.0
ba356_train_00017022,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,6988,15584,355.43133544921875,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_152732_thr10_1.h5,54397,72054,355.27362060546875,WARN,1.0
ba356_train_00017023,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,31162,57829,354.66851806640625,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_185308_thr10_1.h5,39811,41935,354.7250061035156,PASS,1.0
ba356_train_00017024,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,23005,23540,354.43255615234375,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,34696,45175,354.3882141113281,PASS,1.0
ba356_train_00017025,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,93783,98801,357.2455749511719,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_115623_thr10_1.h5,49990,62997,357.4824523925781,PASS,1.0
ba356_train_00017026,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,26947,57728,356.36614990234375,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_141804_thr10_1.h5,93588,96413,356.2679748535156,WARN,1.0
ba356_train_00017027,train,ba133_356kev,715,357.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,53561,56719,357.5777587890625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120853_thr10_1.h5,14292,17086,357.5273742675781,PASS,1.0
ba356_train_00017028,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,64730,68380,356.3339538574219,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_160047_thr10_1.h5,64945,86769,356.0804443359375,WARN,1.0
ba356_train_00017029,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,6162,13804,357.03692626953125,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,17246,22368,357.1070861816406,PASS,1.0
ba356_train_00017030,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,38017,38909,355.51300048828125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_100549_thr10_1.h5,487,569,355.8557434082031,PASS,1.0
ba356_train_00017031,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,640,1148,354.6422119140625,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_151913_thr10_1.h5,32161,42984,354.5300598144531,WARN,1.0
ba356_train_00017032,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,40516,86830,355.46307373046875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120853_thr10_1.h5,48665,58357,355.2127990722656,PASS,1.0
ba356_train_00017033,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,11745,12022,356.3434753417969,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,53236,69467,356.1866149902344,PASS,1.0
ba356_train_00017034,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,16310,17572,355.80218505859375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120038_thr10_1.h5,18680,22332,355.732666015625,PASS,1.0
ba356_train_00017035,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,44257,46912,356.16571044921875,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_143541_thr10_1.h5,36006,37078,356.271240234375,WARN,1.0
ba356_train_00017036,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,11044,11724,354.1474914550781,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_201615_thr10_1.h5,14578,15015,354.4761657714844,WARN,1.0
ba356_train_00017037,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,65922,69866,357.0669860839844,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205741_thr10_1.h5,83006,88795,357.4638671875,WARN,1.0
ba356_train_00017038,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,84612,89869,354.0794372558594,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260807_203714_thr10_1.h5,33003,39520,354.0234069824219,PASS,1.0
ba356_train_00017039,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,21675,42550,356.1305847167969,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,44737,58344,356.26385498046875,PASS,1.0
ba356_train_00017040,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_174148_thr10_1.h5,9848,18307,357.25531005859375,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_140930_thr10_1.h5,77797,82147,357.4469909667969,PASS,1.0
ba356_train_00017041,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,39695,41910,354.4920654296875,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_144429_thr10_1.h5,80861,83182,354.4846496582031,PASS,1.0
ba356_train_00017042,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_172028_thr10_1.h5,7385,16448,356.9737243652344,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_142656_thr10_1.h5,77192,79564,356.52545166015625,PASS,1.0
ba356_train_00017043,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,13893,14751,354.08148193359375,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_161723_thr10_1.h5,17678,22926,354.4684143066406,PASS,1.0
ba356_train_00017044,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_195343_thr10_1.h5,1562,2746,355.6693115234375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_184819_thr10_1.h5,32540,34262,355.7820129394531,PASS,1.0
ba356_train_00017045,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,39950,85598,357.2895202636719,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120038_thr10_1.h5,5280,6249,357.2456359863281,PASS,1.0
ba356_train_00017046,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,91392,96306,357.2568664550781,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_174057_thr10_1.h5,77101,81002,357.2870788574219,PASS,1.0
ba356_train_00017047,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,77461,82279,354.468994140625,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_143541_thr10_1.h5,16806,17310,354.3142395019531,WARN,1.0
ba356_train_00017048,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,49171,50349,356.9715576171875,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,47933,62879,356.56793212890625,WARN,1.0
ba356_train_00017049,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,88584,94110,356.8097229003906,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_113540_thr10_1.h5,11352,13754,356.9273986816406,PASS,1.0
ba356_train_00017050,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_195343_thr10_1.h5,12850,22453,356.4395446777344,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205015_thr10_1.h5,60741,64865,356.4932861328125,PASS,1.0
ba356_train_00017051,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_104154_thr10_1.h5,60433,64075,355.3227844238281,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_113540_thr10_1.h5,40479,48977,355.3687438964844,PASS,1.0
ba356_train_00017052,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,83407,85421,356.55401611328125,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_200734_thr10_1.h5,51982,53391,356.583740234375,WARN,1.0
ba356_train_00017053,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,72889,76924,353.81634521484375,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,59764,78288,353.7810974121094,WARN,1.0
ba356_train_00017054,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,484,487,355.31011962890625,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_115623_thr10_1.h5,55077,69365,355.1632080078125,PASS,1.0
ba356_train_00017055,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_195343_thr10_1.h5,16573,28934,357.4130859375,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260810_112023_thr10_1.h5,80218,96984,357.3646240234375,PASS,1.0
ba356_train_00017056,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,35881,36716,355.5804748535156,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,32268,42047,355.5262756347656,PASS,1.0
ba356_train_00017057,train,ba133_356kev,712,356.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,9936,10542,356.0181579589844,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_114840_thr10_1.h5,70348,74717,356.33502197265625,WARN,1.0
ba356_train_00017058,train,ba133_356kev,707,353.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101621_thr10_1.h5,11038,11618,353.9871520996094,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_205741_thr10_1.h5,33576,35906,353.8766784667969,WARN,1.0
ba356_train_00017059,train,ba133_356kev,713,356.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_102915_thr10_1.h5,12431,13464,356.9546813964844,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_190027_thr10_1.h5,56897,76590,356.939453125,WARN,1.0
ba356_train_00017060,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,1061,1133,355.5873107910156,PASS,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_190027_thr10_1.h5,12000,16226,355.91943359375,WARN,1.0
ba356_train_00017061,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_195343_thr10_1.h5,47593,83386,354.02679443359375,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_192054_thr10_1.h5,18189,24370,354.1689453125,WARN,1.0
ba356_train_00017062,train,ba133_356kev,710,355.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,7055,13951,355.08013916015625,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_172631_thr10_1.h5,24416,25679,355.3271179199219,WARN,1.0
ba356_train_00017063,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,79665,81582,355.8497619628906,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260814_144429_thr10_1.h5,41715,42909,355.8245544433594,PASS,1.0
ba356_train_00017064,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103342_thr10_1.h5,88852,94115,355.9993896484375,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260814_195020_thr10_1.h5,9355,9629,355.7602844238281,WARN,1.0
ba356_train_00017065,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,74715,76497,354.59295654296875,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_scout_250msps_20260807_120038_thr10_1.h5,76542,91716,354.9990539550781,PASS,1.0
ba356_train_00017066,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,10324,10563,354.86114501953125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_180957_thr10_1.h5,40605,42863,354.88818359375,PASS,1.0
ba356_train_00017067,train,ba133_356kev,709,354.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,23383,50195,354.7332763671875,WARN,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_163357_thr10_1.h5,31020,40401,354.6541748046875,PASS,1.0
ba356_train_00017068,train,ba133_356kev,714,357.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_101223_thr10_1.h5,62394,67142,357.28643798828125,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_225526_thr10_1.h5,62640,67257,357.07440185546875,WARN,1.0
ba356_train_00017069,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_105008_thr10_1.h5,3936,4025,355.55950927734375,WARN,0,na22,processed_data/waveform_hdf5_corrected/na22_preamp_250msps_20260807_192054_thr10_1.h5,16800,22524,355.9291076660156,WARN,1.0
ba356_train_00017070,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200044_thr10_1.h5,13517,29017,354.3751220703125,WARN,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_185308_thr10_1.h5,54822,57737,354.482177734375,PASS,1.0
ba356_train_00017071,train,ba133_356kev,711,355.5,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260807_200802_thr10_1.h5,8172,16143,355.9249572753906,PASS,0,cs137,processed_data/waveform_hdf5_corrected/cs137_preamp_250msps_20260807_162540_thr10_1.h5,33067,43324,355.5701599121094,WARN,1.0
ba356_train_00017072,train,ba133_356kev,708,354.0,1,ba133,processed_data/waveform_hdf5_corrected/ba133_preamp_250msps_20260814_103749_thr10_1.h5,29331,31202,354.2509765625,PASS,0,co60,processed_data/waveform_hdf5_corrected/co60_preamp_250msps_20260814_223655_thr10_1.h5,37720,40404,354.140625,WARN,1.0
